Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
5637,147408,23.10.2013 01:30,"Institutul de Pneumoftiziologie ""Marius Nasta""",4316180,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,744,160.00",RON,Online,DA,NU,33693300-7,Tratament in caz de dependenta (Rev.2)
5638,147454,23.10.2013 01:30,Agentia Nationala a Functionarilor Publici,12979825,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"605,856.00",RON,Online,DA,DA,79800000-2,Servicii tipografice si servicii conexe (Rev.2)
5639,147441,23.10.2013 01:30,AGENTIA NATIONALA DE CADASTRU SI PUBLICITATE IMOBILIARA,9051601,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"642,789.00",RON,Online,DA,DA,79421000-1,"Servicii de gestionare a proiectelor, altele decat pentru lucrarile de constructie (Rev.2)"
5640,147436,23.10.2013 01:30,JUDETUL SATU MARE,3897378,Satu Mare,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,419,760.00",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
5641,147429,23.10.2013 01:30,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",4284134,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"318,423.00",RON,Offline,DA,NU,33670000-7,Medicamente pentru sistemul respirator (Rev.2)
5642,147402,23.10.2013 01:30,ADMINISTRATIA NATIONALA A REZERVELOR DE STAT SI PROBLEME SPECIALE,26288978,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"60,000,000.00",RON,Online,DA,NU,09131000-6,Kerosen de avion (Rev.2)
5643,147396,23.10.2013 01:30,Banca Nationala a Romaniei,R 361684,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,500,000.00",RON,Online,DA,NU,09310000-5,Electricitate (Rev.2)
5644,147407,23.10.2013 01:30,Ministerul Apararii Nationale - Unitatea Militara 02601 Bucuresti,25974870,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"632,424.00",RON,Online,DA,NU,50700000-2,Servicii de reparare si de intretinere a instalatiilor de constructii (Rev.2)
5645,147435,23.10.2013 09:38,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"65,650.00",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
5646,147432,23.10.2013 09:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,126.00",RON,Offline,NU,NU,22458000-5,Imprimate la comanda (Rev.2)
5647,147433,23.10.2013 09:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"29,025.00",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
5648,147449,23.10.2013 09:44,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"75,530.00",RON,Offline,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
5649,147431,23.10.2013 09:44,SPITALUL CLINIC C.F. CLUJ,4288349,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"349,606.50",RON,Online,NU,NU,33651000-8,Antiinfectioase generale pentru uz sistemic (Rev.2)
5650,147442,23.10.2013 09:55,SPITALUL CLINIC JUDETEAN DE URGENTA SF.SPIRIDON IASI,4701312,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,903,926.00",RON,Offline,NU,NU,45216125-6,Lucrari de constructii de cladiri pentru servicii de urgenta (Rev.2)
5651,147451,23.10.2013 09:56,"Centrul Medical De Diagnostic Si Tratament Ambulatoriu ""Dr. Nicolae Kretzulescu""",4267079,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"12,069.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5652,147437,23.10.2013 10:07,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"46,300.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5653,147446,23.10.2013 10:11,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"70,600.00",RON,Offline,NU,NU,43260000-3,"Cupe mecanice, excavatoare, incarcatoare mecanice cu lopata si utilaje miniere (Rev.2)"
5654,147455,24.10.2013 01:30,INSTITUTUL CLINIC FUNDENI,RO 4204003,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,950,926.00",RON,Offline,DA,NU,33191000-5,"Aparate de sterilizare, de dezinfectare si de igienizare (Rev.2)"
5655,147453,24.10.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"17,056,461.17",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
5656,147452,24.10.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"12,421,482.30",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
5657,147458,24.10.2013 01:30,Universitatea de Stiinte Agricole si Medicina Veterinara Cluj Napoca,4288381,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"887,040.00",RON,Online,DA,DA,79311100-8,Servicii de elaborare de studii (Rev.2)
5658,147447,24.10.2013 01:30,"Institutul pentru Ocrotirea Mamei si Copilului Prof. Dr. ""Alfred Rusescu""",4266308,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"645,630.00",RON,Online,DA,NU,33694000-1,Agenti diagnostici (Rev.2)
5659,147438,24.10.2013 01:30,CASA NATIONALA DE PENSII PUBLICE,13574005,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"22,703,218.60",RON,Online,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
5660,147465,24.10.2013 01:30,OFICIUL NATIONAL PENTRU JOCURI DE NOROC,31717537,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,412,000.00",RON,Offline,DA,NU,30213300-8,Computer de birou (Rev.2)
5661,147464,24.10.2013 09:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"340,000.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
5662,147474,24.10.2013 09:58,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"157,915.00",RON,Offline,NU,NU,34940000-8,Echipament feroviar (Rev.2)
5663,147476,24.10.2013 09:58,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"349,987.00",RON,Offline,NU,NU,34940000-8,Echipament feroviar (Rev.2)
5664,147459,24.10.2013 09:59,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,050,000.00",RON,Offline,NU,NU,24322300-0,"Dioli, polialcooli si derivati (Rev.2)"
5665,147461,24.10.2013 09:59,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"10,091.00",RON,Offline,NU,NU,50413100-4,Servicii de reparare si de intretinere a echipamentului de detectare a gazului (Rev.2)
5666,147475,24.10.2013 10:11,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"766,685.00",RON,Offline,NU,NU,50531400-0,Servicii de reparare si de intretinere a macaralelor (Rev.2)
5667,147457,24.10.2013 10:12,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"159,600.00",RON,Offline,NU,NU,18221000-4,Imbracaminte impermeabila (Rev.2)
5668,147471,24.10.2013 10:12,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"388,800.00",RON,Online,NU,NU,16700000-2,Tractoare (Rev.2)
5669,147477,24.10.2013 10:17,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"46,150.00",RON,Online,NU,NU,09211300-4,Uleiuri pentru turbine (Rev.2)
5670,147483,24.10.2013 10:21,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"154,050.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
5671,147439,24.10.2013 10:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"240,772.80",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5672,147482,24.10.2013 10:31,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,110.00",RON,Offline,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
5673,147467,24.10.2013 10:31,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"11,805.00",RON,Offline,NU,NU,50531000-6,Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)
5674,147456,24.10.2013 10:32,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,320,000.00",RON,Offline,NU,NU,03410000-7,Lemn (Rev.2)
5675,147513,24.10.2013 16:16,Ministerul Afacerilor Interne- Directia Generala Anticoruptie,18268520,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,700.00",EUR,Offline,NU,DA,32330000-5,Aparate audio si video de inregistrare si redare (Rev.2)
5676,147499,24.10.2013 16:17,Regia Autonoma de Distributie a Energiei Termice Bucuresti,RO 361218,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"857,338.00",RON,Offline,NU,NU,66171000-9,Servicii de consultanta financiara (Rev.2)
5677,147503,24.10.2013 16:17,CONSILIUL JUDETEAN OLT,4394706,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"168,300.00",RON,Offline,NU,DA,38000000-5,"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor) (Rev.2)"
5678,147510,24.10.2013 16:49,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"119,844.00",RON,Offline,NU,NU,34928120-5,Componente de bariere (Rev.2)
5679,147484,25.10.2013 01:30,Consiliul Judetean Buzau,3662495,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,692,121.35",RON,Online,DA,DA,43410000-0,Utilaje de procesare a mineralelor (Rev.2)
5680,147469,25.10.2013 01:30,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,521,744.00",RON,Online,DA,NU,33140000-3,Consumabile medicale (Rev.2)
5681,147473,25.10.2013 01:30,TRIBUNALUL BUCURESTI,4340633,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,300,000.00",EUR,Offline,DA,NU,50700000-2,Servicii de reparare si de intretinere a instalatiilor de constructii (Rev.2)
5682,147460,25.10.2013 01:30,CENTRUL REGIONAL DE FORMARE PROFESIONALA A ADULTILOR BRASOV,16268507,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,990,000.00",RON,Offline,DA,DA,72200000-7,Servicii de programare si de consultanta software (Rev.2)
5683,147472,25.10.2013 01:30,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"9,721,200.00",RON,Offline,DA,NU,79521000-2,Servicii de fotocopiere (Rev.2)
5684,147494,25.10.2013 01:30,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"8,859,240.00",RON,Offline,DA,NU,44163210-5,Coliere de strangere pentru tevi (Rev.2)
5685,147502,25.10.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,210,000.00",RON,Offline,DA,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
5686,147468,25.10.2013 01:30,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,294,076.85",RON,Offline,DA,NU,24455000-8,Dezinfectanti (Rev.2)
5687,147485,25.10.2013 01:30,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,905,912.00",RON,Offline,DA,NU,33141622-6,Truse de prevenire a SIDA (Rev.2)
5688,147488,25.10.2013 01:30,CONSILIUL JUDETEAN SUCEAVA,4244512,Suceava,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"965,992.00",RON,Offline,DA,DA,63121100-4,Servicii de depozitare (Rev.2)
5689,147466,25.10.2013 01:30,INSTITUTUL CLINIC FUNDENI,RO 4204003,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,480,016.00",RON,Offline,DA,NU,33169100-3,Laser chirurgical (Rev.2)
5690,147479,25.10.2013 01:30,JUDETUL ILFOV - CONSILIUL JUDETEAN,4192545,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"709,410.46",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
5691,147463,25.10.2013 01:30,CASA NATIONALA DE ASIGURARI DE SANATATE,11697800,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"40,957,686.32",RON,Offline,DA,NU,72000000-5,"Servicii IT: consultanta, dezvoltare de software, internet si asistenta (Rev.2)"
5692,147521,25.10.2013 09:18,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"577,680.40",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5693,147515,25.10.2013 09:19,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"449,033.18",RON,Offline,NU,NU,24313200-3,"Fosfinati, fosfonati, fosfati si polifosfati (Rev.2)"
5694,147487,25.10.2013 09:59,"SPITALUL MUNICIPAL DE URGENTA ""ELENA BELDIMAN""  BARLAD",4446481,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"436,308.25",RON,Online,NU,NU,33621400-3,Substituenti de plasma sanguina si solutii pentru perfuzii (Rev.2)
5695,147490,25.10.2013 10:01,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"38,285.48",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
5696,147492,25.10.2013 10:02,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"8,961.00",RON,Offline,NU,NU,50433000-9,Servicii de calibrare (Rev.2)
5697,147496,25.10.2013 10:17,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"893,000.00",RON,Offline,NU,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
5698,147497,25.10.2013 10:17,Banca Nationala a Romaniei,R 361684,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"317,429.20",RON,Offline,NU,NU,39715000-7,Dispozitive de incalzire a apei si incalzire centrala; echipament pentru instalatii de apa si canalizare (Rev.2)
5699,147500,25.10.2013 10:20,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,481,900.00",RON,Offline,NU,NU,34322400-4,Placute de frana (Rev.2)
5700,147501,25.10.2013 10:24,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"55,852.98",RON,Offline,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
5701,147504,25.10.2013 10:25,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"371,760.00",RON,Offline,NU,NU,44511000-5,Scule de mana (Rev.2)
5702,147505,25.10.2013 10:26,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,222,380.00",RON,Offline,NU,NU,42140000-2,"Angrenaje, elemente de angrenare si de antrenare (Rev.2)"
5703,147506,25.10.2013 10:29,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"193,362.00",RON,Offline,NU,NU,50334000-5,Servicii de reparare si de intretinere a echipamentului de telefonie sau de telegrafie prin fir (Rev.2)
5704,147507,25.10.2013 10:38,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"548,613.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5705,147508,25.10.2013 10:38,JUDETUL HARGHITA,4245763,Harghita,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"189,516.14",RON,Offline,NU,NU,79341000-6,Servicii de publicitate (Rev.2)
5706,147509,25.10.2013 10:40,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"202,107.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
5707,147512,25.10.2013 10:45,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"32,000.00",RON,Offline,NU,NU,44111700-8,Dale (Rev.2)
5708,147516,25.10.2013 10:47,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"55,000.00",RON,Online,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
5709,147517,25.10.2013 10:47,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"53,500.00",RON,Offline,NU,NU,16120000-2,"Grape, grape cu cutite, cultivatoare, masini de plivit sau prasitoare (Rev.2)"
5710,147519,25.10.2013 10:48,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"408,630.00",RON,Offline,NU,NU,44531700-8,Articole cu filet din fier sau din otel (Rev.2)
5711,147546,25.10.2013 14:27,"Universitatea de Medicina si Farmacie ""Carol Davila""",4192910,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"126,578.98",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
5712,147518,26.10.2013 01:30,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI,4193117,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"889,726.16",RON,Offline,DA,NU,34110000-1,Autoturisme (Rev.2)
5713,147514,26.10.2013 01:30,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"8,365,800.00",EUR,Online,DA,NU,64214100-0,Servicii de inchiriere de circuite prin satelit (Rev.2)
5714,147551,26.10.2013 01:30,Spitalul Clinic de Urgenta Bagdasar-Arseni,4943871,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"921,600.00",RON,Offline,DA,NU,31630000-1,Magneti (Rev.2)
5715,147552,26.10.2013 01:30,JUDETUL IASI,4540712,Iasi,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"23,929,528.41",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
5716,147535,26.10.2013 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,079,760.40",RON,Offline,DA,NU,18300000-2,Articole de imbracaminte (Rev.2)
5717,147489,26.10.2013 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"13,231,331.00",RON,Offline,DA,NU,42131300-9,Cap de eruptie si alte montaje de vane (Rev.2)
5718,147498,26.10.2013 01:30,Regia Autonoma Exploatarea Domeniului Public si Privat Constanta,RO 2746784,Constanta,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"51,841,134.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
5719,147511,26.10.2013 01:30,SERVICIUL DE AMBULANTA BUCURESTI-ILFOV,26361041,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,620,826.96",RON,Offline,DA,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
5720,147462,26.10.2013 01:30,CASA NATIONALA DE ASIGURARI DE SANATATE,11697800,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"737,440.00",RON,Offline,DA,DA,79341000-6,Servicii de publicitate (Rev.2)
5721,147493,26.10.2013 01:30,"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",9524980,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,634,400.00",RON,Offline,DA,NU,33112300-1,Scanere cu ultrasunete (Rev.2)
5722,147530,26.10.2013 01:30,SPITALUL DE URGENTA PETROSANI,4374873,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"228,182,960.00",RON,Offline,DA,NU,33652100-6,Antineoplazice (Rev.2)
5723,147486,26.10.2013 01:30,COMUNA MIROSLAVA,4540461,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"44,934,122.00",RON,Offline,DA,NU,45233120-6,Lucrari de constructii de drumuri (Rev.2)
5724,147491,26.10.2013 01:30,OMV PETROM S.A,RO 1590082,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"9,807,070.00",EUR,Offline,DA,NU,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
5725,147531,28.10.2013 10:59,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"65,121.00",RON,Offline,NU,NU,34928120-5,Componente de bariere (Rev.2)
5726,147532,28.10.2013 11:00,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"103,500.00",RON,Offline,NU,NU,34942000-2,Echipament de semnalizare (Rev.2)
5727,147539,28.10.2013 11:01,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"15,000.00",RON,Offline,NU,NU,71322300-4,Servicii de proiectare a podurilor (Rev.2)
5728,147545,28.10.2013 11:02,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"166,590.20",RON,Offline,NU,NU,31110000-0,Motoare electrice (Rev.2)
