Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
7941,129338,01.09.2011 01:30,Centrul National de Evaluare si Examinare,26311639,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"428,000.00",RON,Offline,DA,DA,66114000-2,Servicii de leasing financiar (Rev.2)
7942,129401,01.09.2011 01:30,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"546,218.00",RON,Online,DA,NU,31720000-9,Echipament electromecanic (Rev.2)
7943,129649,01.09.2011 01:30,Ministerul Apararii Nationale- Directia financiar-contabila,11424532,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"7,757,647.00",RON,Offline,DA,NU,66100000-1,Servicii bancare si de investitii (Rev.2)
7944,129360,01.09.2011 01:30,Spital Clinic Judetean de Urgenta Timisoara,4663448,Timis,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"20,982,120.00",RON,Offline,DA,DA,45214631-2,Lucrari de instalare de camere curate (Rev.2)
7945,129293,01.09.2011 01:30,SERVICIUL JUDETEAN DE AMBULANTA CARAS-SEVERIN,5584121,Caras-Severin,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,806,451.62",RON,Online,DA,NU,09100000-0,Combustibili (Rev.2)
7946,129636,01.09.2011 01:30,Ministerul pentru Societatea Informationala,4220947,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,476,500.00",RON,Offline,DA,DA,72230000-6,Servicii de dezvoltare de software personalizat (Rev.2)
7947,129407,01.09.2011 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"591,935.48",RON,Offline,DA,NU,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
7948,129391,01.09.2011 01:30,METROREX S.A.,RO 13863739,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"56,700,000.00",RON,Offline,DA,NU,09310000-5,Electricitate (Rev.2)
7949,129546,01.09.2011 01:30,JUDETUL ARGES,4229512,Arges,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,080,070.00",RON,Offline,DA,DA,72224000-1,Servicii de consultanta privind gestionarea proiectelor (Rev.2)
7950,129524,01.09.2011 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"600,000.00",USD,Offline,DA,NU,71632200-9,Servicii de testare nedistructiva (Rev.2)
7951,129673,01.09.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"43,141,206.00",RON,Offline,DA,NU,45233130-9,Lucrari de constructii de drumuri nationale (Rev.2)
7952,129374,01.09.2011 01:30,UNIVERSITATEA POLITEHNICA TIMISOARA,4269282,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,341,290.00",RON,Offline,DA,DA,38433000-9,Spectrometre (Rev.2)
7953,129392,01.09.2011 01:30,SPITALUL JUDETEAN ARGES,4122205,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"627,867.00",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
7954,129352,01.09.2011 01:30,STATIUNEA DE CERCETARE DEZVOLTARE AGRICOLA LIVADA,RO 644346,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"126,983.00",EUR,Offline,DA,DA,16340000-0,Combine agricole (Rev.2)
7955,129644,01.09.2011 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,768,500.00",RON,Online,DA,NU,33111710-1,Accesorii pentru angiografie (Rev.2)
7956,129422,01.09.2011 01:30,SPITALUL JUDETEAN DE URGENTA CALARASI,3233078,Calarasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,800,598.72",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
7957,129345,01.09.2011 01:30,SPITALUL JUDETEAN DE URGENTA TARGOVISTE,4206845,Dambovita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"892,800.00",RON,Offline,DA,NU,24455000-8,Dezinfectanti (Rev.2)
7958,129425,01.09.2011 01:30,SPITALUL JUDETEAN DE URGENTA CALARASI,3233078,Calarasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"809,520.00",RON,Offline,DA,NU,24455000-8,Dezinfectanti (Rev.2)
7959,129521,01.09.2011 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"750,000.00",USD,Offline,DA,NU,71631100-1,Servicii de inspectie a utilajelor (Rev.2)
7960,129415,01.09.2011 08:54,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,268,643.00",RON,Offline,NU,NU,44167200-0,Flanse si coliere pentru reparatii (Rev.2)
7961,129417,01.09.2011 09:01,SPITALUL JUDETEAN DE URGENTA BRAILA,4342863,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"887,096.77",RON,Online,NU,NU,45215141-7,Lucrari de constructii de sali de operatii (Rev.2)
7962,129499,01.09.2011 09:35,Compania de Apa Somes S.A.,R 201217,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"918,000.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
7963,129500,01.09.2011 09:38,CONSILIUL JUDETEAN SUCEAVA,4244512,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"314,008.60",RON,Offline,NU,DA,33124100-6,Aparate de diagnosticare (Rev.2)
7964,129443,01.09.2011 10:54,SERVICIUL DE AMBULANTA JUDETEAN ALBA,7422967,Alba,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"310,844.00",RON,Offline,NU,NU,09132100-4,Benzina fara plumb (Rev.2)
7965,129663,01.09.2011 11:08,Ministerul Agriculturii si Dezvoltarii Rurale,4221187,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"98,293.00",RON,Offline,NU,DA,66514110-0,Servicii de asigurare a autovehiculelor (Rev.2)
7966,129439,01.09.2011 11:25,AGENTIA NATIONALA DE IMBUNATATIRI FUNCIARE,RO 29275212,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"122,956.00",RON,Offline,NU,NU,44100000-1,Materiale de constructii si articole conexe (Rev.2)
7967,129463,01.09.2011 11:32,Administratia Bazinala de Apa Buzau Ialomita,23706189,Buzau,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"29,032.00",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
7968,129437,01.09.2011 11:34,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"155,000.00",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
7969,129464,01.09.2011 11:35,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"82,025.20",RON,Offline,NU,NU,44331000-9,Bare (Rev.2)
7970,129468,01.09.2011 11:36,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"137,600.00",RON,Online,NU,DA,33100000-1,Echipamente medicale (Rev.2)
7971,129469,01.09.2011 11:38,Municipiul Blaj,RO 4563007,Alba,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"572,000.00",RON,Offline,NU,NU,45233253-7,Lucrari de imbracare a trotuarelor (Rev.2)
7972,129711,01.09.2011 12:26,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"628,000.00",RON,Offline,NU,NU,24110000-8,Gaze industriale (Rev.2)
7973,129436,01.09.2011 13:20,Institutul de Cercetari Electrotehnice S.A.,RO423140,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"125,800.00",RON,Offline,NU,DA,09332000-5,Instalatie solara (Rev.2)
7974,129641,01.09.2011 14:13,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"150,000.00",USD,Offline,NU,NU,71610000-7,Servicii de testare si de analiza a compozitiei si a puritatii (Rev.2)
7975,129451,01.09.2011 14:25,Administratia Bazinala de Apa Dobrogea  Litoral,RO 23877359,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"266,129.00",RON,Offline,NU,NU,34130000-7,Autovehicule pentru transportul de marfuri (Rev.2)
7976,129453,01.09.2011 14:28,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"76,740.00",RON,Offline,NU,NU,85121200-5,Servicii prestate de medici specialisti (Rev.2)
7977,129526,01.09.2011 14:29,ADMINISTRATIA FLUVIALA A DUNARII DE JOS RA GALATI,1644670,Galati,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"862,195.00",EUR,Offline,NU,DA,45220000-5,Lucrari de inginerie si de constructii (Rev.2)
7978,129470,01.09.2011 14:39,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"169,850.00",RON,Offline,NU,NU,71354300-7,Servicii de cadastru (Rev.2)
7979,129501,01.09.2011 14:39,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"104,991.50",RON,Offline,NU,NU,33673000-8,Medicamente impotriva maladiilor obstructive ale cailor respiratorii (Rev.2)
7980,129502,01.09.2011 14:46,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"464,156.60",RON,Online,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
7981,129471,01.09.2011 14:57,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"507,362.40",RON,Online,NU,NU,33620000-2,"Medicamente pentru sange, pentru organele hematopoietice si pentru sistemul cardiovascular (Rev.2)"
7982,129582,01.09.2011 15:21,R.A. ROMATSA - ADMINISTRATIA ROMANA A SERVICIILOR DE TRAFIC AERIAN,R 1589932,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"250,000.00",EUR,Offline,NU,NU,79930000-2,Servicii de proiectare specializata (Rev.2)
7983,129503,01.09.2011 15:23,Universitatea din Oradea,4287939,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"130,132.00",RON,Online,NU,DA,30213100-6,Computere portabile (Rev.2)
7984,129455,01.09.2011 15:27,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"70,060.00",RON,Offline,NU,NU,85121200-5,Servicii prestate de medici specialisti (Rev.2)
7985,129474,01.09.2011 15:29,MUNICIPIUL CAMPINA,RO2843272,Prahova,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"320,000.00",RON,Offline,NU,NU,45400000-1,Lucrari de finisare a constructiilor (Rev.2)
7986,129476,01.09.2011 15:33,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,410,400.00",RON,Offline,NU,NU,48820000-2,Servere (Rev.2)
7987,129478,01.09.2011 15:46,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Cluj,4288390,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"75,800.00",RON,Offline,NU,NU,33694000-1,Agenti diagnostici (Rev.2)
7988,129479,01.09.2011 15:50,Municipiul Blaj,RO 4563007,Alba,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"385,000.00",RON,Offline,NU,NU,45233253-7,Lucrari de imbracare a trotuarelor (Rev.2)
7989,129481,01.09.2011 15:55,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"363,000.00",EUR,Offline,NU,NU,24325000-8,Compusi organosulfurosi (Rev.2)
7990,129457,01.09.2011 16:26,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"65,927.20",RON,Offline,NU,NU,31500000-1,Aparatura de iluminat si lampi electrice (Rev.2)
7991,129667,01.09.2011 16:38,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"996,000.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
7992,129753,01.09.2011 16:42,MINISTERUL AFACERILOR INTERNE,4267095,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"201,613.00",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
7993,129459,02.09.2011 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA CONSTANTA,4301103,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"892,580.00",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
7994,129448,02.09.2011 01:30,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"28,766,744.00",RON,Offline,DA,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
7995,129450,02.09.2011 01:30,HIDRO PRAHOVA S.A.,RO16826034,Prahova,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"27,701,771.00",RON,Offline,DA,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
7996,129477,02.09.2011 01:30,JUDETUL SATU MARE,3897378,Satu Mare,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,805,600.00",RON,Offline,DA,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
7997,129691,02.09.2011 01:30,SC GENERAL TOP ART SRL,RO 19051250,Dolj,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"544,320.00",RON,Offline,DA,DA,38520000-6,Scanere (Rev.2)
7998,129725,02.09.2011 01:30,SECRETARIATUL GENERAL AL GUVERNULUI,4283422,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"11,529,540.00",RON,Online,DA,DA,79400000-8,Consultanta in afaceri si in management si servicii conexe (Rev.2)
7999,129507,02.09.2011 01:30,Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta,26096450,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"16,800,000.00",RON,Offline,DA,DA,34144210-3,Vehicule de pompieri (Rev.2)
8000,129396,02.09.2011 01:30,"SPITALUL ORASENESC ""Sfantul Dimitrie"" Targu Neamt",2614341,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"771,774.19",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
8001,129510,02.09.2011 01:30,Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta,26096450,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,826,000.00",RON,Offline,DA,DA,34114000-9,Vehicule cu utilizare speciala (Rev.2)
8002,129516,02.09.2011 01:30,JUDETUL GIURGIU,4938042,Giurgiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,339,173.00",RON,Offline,DA,DA,34928480-6,Containere si pubele de deseuri (Rev.2)
8003,129504,02.09.2011 01:30,Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta,26096450,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,422,000.00",RON,Offline,DA,DA,34144000-8,Autovehicule cu utilizare speciala (Rev.2)
8004,129488,02.09.2011 01:30,Uzina de Agent Termic si Alimentare cu Apa Motru S.A,R13914972,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,261,900.00",RON,Offline,DA,NU,09000000-3,"Produse petroliere, combustibil, electricitate si alte surse de energie (Rev.2)"
8005,129669,02.09.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"6,146,600.00",RON,Offline,DA,DA,71313440-1,Servicii de evaluare a impactului asupra mediului pentru constructii (Rev.2)
8006,129486,02.09.2011 01:30,Municipiul Deva,4374393,Hunedoara,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"35,321,225.00",RON,Offline,DA,NU,45233142-6,Lucrari de reparare a drumurilor (Rev.2)
8007,129695,02.09.2011 01:30,COMPANIA NATIONALA LOTERIA ROMÂNA S.A.,RO12397185,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"33,600,000.00",RON,Offline,DA,NU,45211350-7,Lucrari de constructii de cladiri multifunctionale (Rev.2)
8008,129701,02.09.2011 01:30,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"200,000,000.00",RON,Offline,DA,NU,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
8009,129692,02.09.2011 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,200,000.00",USD,Offline,DA,NU,76210000-8,Servicii privind extractia petrolului (Rev.2)
8010,129465,02.09.2011 01:30,Municipiul Satu Mare,4038806,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,565,635.80",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
8011,129452,02.09.2011 01:30,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE,RO10882752,Mehedinti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,901,515.50",RON,Offline,DA,NU,14622000-7,Otel (Rev.2)
8012,129508,02.09.2011 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,213,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
8013,129435,02.09.2011 01:30,CONSILIUL LOCAL POIANA LACULUI,4122418,Arges,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"4,838,700.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
8014,129509,02.09.2011 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"7,981,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
8015,129743,02.09.2011 01:30,ADMINISTRATIA MONUMENTELOR SI PATRIMONIULUI TURISTIC,11782204,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"6,000,000.00",RON,Offline,DA,NU,79952100-3,Servicii de organizare de evenimente culturale (Rev.2)
8016,129577,02.09.2011 09:23,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"202,000.00",RON,Online,NU,DA,38127000-1,Statii meteorologice (Rev.2)
8017,129549,02.09.2011 09:48,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"78,225.81",RON,Offline,NU,NU,38424000-3,Echipament de masurare si de control (Rev.2)
8018,129610,02.09.2011 09:51,C.N.POSTA ROMANA S.A.,RO 427410,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"181,627.91",EUR,Online,NU,NU,50433000-9,Servicii de calibrare (Rev.2)
8019,129612,02.09.2011 09:54,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"503,107.92",RON,Online,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
8020,129763,02.09.2011 09:58,INSTITUTUL CLINIC FUNDENI,RO 4204003,Bucuresti,Lucrari,NU,Dialog competitiv,Oferta cea mai avantajoasa d.p.d.v. economic,"1,000,000.00",RON,Offline,NU,NU,71000000-8,"Servicii de arhitectura, de constructii, de inginerie si de inspectie (Rev.2)"
8021,129565,02.09.2011 10:04,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"432,300.09",RON,Offline,NU,NU,44163100-1,Tevi (Rev.2)
8022,129589,02.09.2011 10:19,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"70,041.00",RON,Offline,NU,NU,66512100-3,Servicii de asigurare contra accidentelor (Rev.2)
8023,129531,02.09.2011 10:20,Municipiul Iasi,4541580,Iasi,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"180,839.00",RON,Offline,NU,DA,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
8024,129532,02.09.2011 10:23,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"524,000.00",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
8025,129614,02.09.2011 10:47,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"322,580.65",RON,Offline,NU,NU,42410000-3,Echipamente de ridicare si de manipulare (Rev.2)
8026,129616,02.09.2011 10:48,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"28,175.00",EUR,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
8027,129617,02.09.2011 10:55,Universitatea din Oradea,4287939,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"49,670.00",RON,Online,NU,DA,39100000-3,Mobilier (Rev.2)
8028,129585,02.09.2011 11:05,CONPET SA PLOIESTI,RO 1350020,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"64,500.00",RON,Offline,NU,NU,71314300-5,Servicii de consultanta in eficienta energetica (Rev.2)
8029,129533,02.09.2011 11:22,UNIVERSITATEA DUNAREA DE JOS,3127522,Galati,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"336,000.00",RON,Offline,NU,NU,90500000-2,Servicii privind deseurile menajere si deseurile (Rev.2)
8030,129534,02.09.2011 11:24,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"26,000.00",EUR,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
8031,129536,02.09.2011 11:27,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"143,000.00",RON,Online,NU,NU,16700000-2,Tractoare (Rev.2)
8032,129537,02.09.2011 11:29,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"99,675.00",RON,Online,NU,NU,71521000-6,Servicii de supraveghere a santierului (Rev.2)
8033,129623,02.09.2011 11:54,Enel Energie,22000460,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,320,000.00",RON,Offline,NU,NU,79990000-0,Diverse servicii comerciale (Rev.2)
8034,129571,02.09.2011 12:13,R.N.P. Administratia Parcului National Cozia R.A.,25631538,Valcea,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"511,949.50",RON,Offline,NU,DA,71354000-4,Servicii de cartografie (Rev.2)
