Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
7266,140707,23.11.2012 11:31,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Pretul cel mai scazut,"186,595.00",RON,Offline,NU,NU,33741100-7,Produse de curatare a mainilor (Rev.2)
7267,140713,23.11.2012 11:33,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"155,110.00",RON,Offline,NU,NU,18222000-1,Haine de serviciu (Rev.2)
7268,140693,23.11.2012 11:36,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"680,000.00",RON,Online,NU,NU,42621100-6,Strung CNC (Rev.2)
7269,140714,23.11.2012 11:54,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,483,488.00",RON,Offline,NU,NU,42124340-9,Piese pentru compresoare de gaz (Rev.2)
7270,140739,23.11.2012 14:53,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"882,000.00",RON,Offline,NU,NU,79212100-4,Servicii de auditare financiara (Rev.2)
7271,140725,23.11.2012 15:02,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"32,650.00",RON,Offline,NU,DA,38652120-7,Videoproiectoare (Rev.2)
7272,140711,24.11.2012 01:30,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,065,250.00",RON,Offline,DA,NU,39518200-8,Cearsafuri pentru sali de operatie (Rev.2)
7273,140715,24.11.2012 01:30,Spitalul Clinic Dr. I. Cantacuzino,4203490,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"907,970.00",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
7274,140700,24.11.2012 01:30,Institutul Regional de Oncologie Iasi,29067408,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,891,749.94",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
7275,140706,24.11.2012 01:30,JUDETUL GIURGIU,4938042,Giurgiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,925,637.09",RON,Online,DA,DA,34114000-9,Vehicule cu utilizare speciala (Rev.2)
7276,140728,24.11.2012 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA SIBIU,4240898,Sibiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"612,000.00",RON,Online,DA,NU,32354100-0,Filme pentru radiologii (Rev.2)
7277,140684,24.11.2012 01:30,Compania Judeteana Apa Serv S.A. Neamt,RO15346437,Neamt,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"63,618,744.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
7278,140730,24.11.2012 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"906,478.25",RON,Offline,DA,DA,48219300-9,Pachete software de administrare (Rev.2)
7279,140712,24.11.2012 01:30,UM 0929 Bucuresti,13624359,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"220,000.00",EUR,Offline,DA,NU,60400000-2,Servicii de transport aerian (Rev.2)
7280,140686,24.11.2012 01:30,SC. HARVIZ SA,24499588,Harghita,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,675,244.00",RON,Offline,DA,DA,38000000-5,"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor) (Rev.2)"
7281,140660,24.11.2012 01:30,MUNICIPIUL TURDA,4378930,Cluj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"70,910,592.00",RON,Offline,DA,DA,45112340-0,Lucrari de decontaminare a solului (Rev.2)
7282,140701,24.11.2012 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"600,895.00",RON,Offline,DA,NU,50323000-5,Servicii de reparare si de intretinere a perifericelor informatice (Rev.2)
7283,140709,24.11.2012 01:30,Consiliul Judetean Alba,4562583,Alba,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,771,282.00",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
7284,140697,24.11.2012 01:30,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"4,072,296.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
7285,140718,26.11.2012 11:35,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"50,000.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
7286,140716,26.11.2012 11:35,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"87,539.00",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
7287,140719,26.11.2012 11:36,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,03211200-5,Porumb (Rev.2)
7288,140722,26.11.2012 11:37,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,900.00",EUR,Online,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
7289,140723,26.11.2012 11:38,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"540,000.00",RON,Online,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
7290,140724,26.11.2012 11:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"60,000.00",RON,Online,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
7291,140736,26.11.2012 11:42,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,493,500.00",RON,Offline,NU,NU,45317000-2,Alte lucrari de instalare electrica (Rev.2)
7292,140735,26.11.2012 11:42,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"151,200.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
7293,140737,26.11.2012 11:47,Municipiul Gheorgheni,4245070,Harghita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"520,000.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
7294,140717,26.11.2012 11:49,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"200,000.00",RON,Offline,NU,NU,50531200-8,Servicii de intretinere a aparatelor cu gaz (Rev.2)
7295,140742,26.11.2012 11:51,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"770,000.00",RON,Offline,NU,NU,34114400-3,Microbuze (Rev.2)
7296,140726,26.11.2012 13:05,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,847.33",RON,Offline,NU,NU,50532100-4,Servicii de reparare si de intretinere a motoarelor electrice (Rev.2)
7297,140727,26.11.2012 16:29,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"345,364.00",RON,Offline,NU,DA,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
7298,140740,27.11.2012 01:30,Spitalul Clinic de Psihiatrie Prof. Dr. Alexandru Obregia,4266162,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,718,114.18",RON,Online,DA,NU,33660000-4,Medicamente pentru sistemul nervos si organele senzoriale (Rev.2)
7299,140780,27.11.2012 01:30,"INSTITUTUL NATIONAL DE RECUPERARE, MEDICINA FIZICA SI BALNEOCLIMATOLOGIE",4266006,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"1,829,032.00",RON,Offline,DA,NU,33112200-0,Ecograf (Rev.2)
7300,140743,27.11.2012 01:30,ELECTRICA S.A.,RO  13267221,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"5,964,496.00",EUR,Offline,DA,NU,72267000-4,Servicii de intretinere si reparatii de software (Rev.2)
7301,140738,27.11.2012 01:30,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"655,360.00",RON,Offline,DA,DA,38433000-9,Spectrometre (Rev.2)
7302,140745,27.11.2012 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"4,000,000.00",RON,Offline,DA,NU,60130000-8,Servicii de transport rutier specializat de pasageri (Rev.2)
7303,140734,27.11.2012 01:30,COMPANIA NATIONALA LOTERIA ROMÂNA S.A.,RO12397185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,334,353.36",RON,Offline,DA,NU,66513000-9,Servicii de asigurare legala si de asigurare impotriva tuturor riscurilor (Rev.2)
7304,140747,27.11.2012 01:30,Ministerul Agriculturii si Dezvoltarii Rurale,4221187,Bucuresti,Servicii,NU,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"17,406,246.48",RON,Offline,DA,DA,73220000-0,Servicii de consultanta in dezvoltare (Rev.2)
7305,140741,27.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,087,692.00",RON,Online,DA,NU,50420000-5,Servicii de reparare si de intretinere a echipamentului medical si chirurgical (Rev.2)
7306,140729,27.11.2012 01:30,ORASUL PANCIU,4447320,Vrancea,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"4,200,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7307,140746,27.11.2012 01:30,INSTITUTUL NATIONAL DE HEMATOLOGIE  TRANSFUZIONALA Prof.Dr.C.T.Nicolau,4602092,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"957,000.00",RON,Offline,DA,NU,33696100-6,Reactivi pentru determinarea grupelor sanguine (Rev.2)
7308,140757,27.11.2012 01:30,JUDETUL BOTOSANI,3372955,Botosani,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,041,332.00",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
7309,140731,27.11.2012 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"112,587,532.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
7310,140765,27.11.2012 01:30,ADMINISTRATIA BAZINALA DE APA OLT,18264803,Valcea,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,648,452.00",RON,Offline,DA,DA,71335000-5,Studii tehnice (Rev.2)
7311,140720,27.11.2012 01:30,Oradea Transport Local SA,RO63483,Bihor,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"731,837.60",EUR,Offline,DA,NU,34631000-9,Piese pentru locomotive sau material rulant (Rev.2)
7312,140779,27.11.2012 01:30,Judetul Bistrita-Nasaud,4347550,Bistrita-Nasaud,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"27,338,106.00",RON,Offline,DA,DA,34928480-6,Containere si pubele de deseuri (Rev.2)
7313,140721,27.11.2012 01:30,JUDETUL HARGHITA,4245763,Harghita,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"839,711.38",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
7314,140761,27.11.2012 12:47,Inspectoratul Scolar al Judetului Caras Severin,3228780,Caras-Severin,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"522,239.00",RON,Offline,NU,DA,55520000-1,Servicii de catering (Rev.2)
7315,140750,27.11.2012 12:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"13,000.00",RON,Offline,NU,NU,44212110-3,Elemente de pod (Rev.2)
7316,140766,27.11.2012 13:22,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"120,000.00",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
7317,140767,27.11.2012 13:23,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"159,120.00",RON,Offline,NU,NU,50800000-3,Diverse servicii de intretinere si de reparare (Rev.2)
7318,140768,27.11.2012 13:25,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"355,000.00",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
7319,140763,27.11.2012 13:31,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,199,134.00",RON,Offline,NU,NU,51112200-2,Servicii de instalare de echipament de comanda a energiei electrice (Rev.2)
7320,140748,27.11.2012 13:33,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"302,670.00",RON,Offline,NU,NU,18222100-2,Costume (barbati); taioare (femei) (Rev.2)
7321,140751,27.11.2012 13:34,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"29,865.00",RON,Offline,NU,NU,35113400-3,Imbracaminte de protectie si de securitate (Rev.2)
7322,140778,27.11.2012 13:36,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"222,384.00",RON,Offline,NU,NU,18332000-5,Camasi (Rev.2)
7323,140785,27.11.2012 14:08,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,500.00",RON,Online,NU,NU,24440000-0,Diverse tipuri de ingrasaminte (Rev.2)
7324,140753,27.11.2012 14:16,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,056,700.00",RON,Offline,NU,NU,24311521-5,Soda caustica (Rev.2)
7325,140775,27.11.2012 14:17,APAVIL SA VALCEA,RO 16468149,Valcea,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"129,000.00",EUR,Online,NU,NU,34131000-4,Camionete (Rev.2)
7326,140769,27.11.2012 14:24,METROREX S.A.,RO 13863739,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,531,804.00",RON,Offline,NU,NU,18113000-4,Imbracaminte de uz industrial (Rev.2)
7327,140764,27.11.2012 14:25,APA NOVA PLOIESTI SRL,RO13102711,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"977,760.00",RON,Offline,NU,NU,44162500-8,Conducte de apa potabila (Rev.2)
7328,140762,27.11.2012 14:46,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"8,571,800.00",RON,Offline,NU,NU,45241300-1,Lucrari de constructii de diguri (Rev.2)
7329,140792,27.11.2012 15:19,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"82,915.00",RON,Offline,NU,NU,38410000-2,Instrumente de masurat (Rev.2)
7330,140810,27.11.2012 15:25,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"600,000.00",RON,Offline,NU,NU,71354300-7,Servicii de cadastru (Rev.2)
7331,140806,27.11.2012 15:26,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"238,744.00",RON,Offline,NU,DA,33100000-1,Echipamente medicale (Rev.2)
7332,140754,28.11.2012 01:30,UM 02210 Bucuresti,4193176,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,383,605.00",RON,Online,DA,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
7333,140800,28.11.2012 01:30,JUDETUL CLUJ (CONSILIUL JUDETEAN),4288110,Cluj,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"20,898,273.76",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
7334,140781,28.11.2012 01:30,Ministerul Agriculturii si Dezvoltarii Rurale,4221187,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"700,000.00",EUR,Online,DA,DA,79400000-8,Consultanta in afaceri si in management si servicii conexe (Rev.2)
7335,140776,28.11.2012 01:30,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"1,958,476.00",RON,Offline,DA,NU,18830000-6,Incaltaminte de protectie (Rev.2)
7336,140760,28.11.2012 01:30,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,651,376.00",RON,Online,DA,NU,33185200-2,Implant cohlear (Rev.2)
7337,140794,28.11.2012 01:30,Apa Serv Valea Jiului S.A.,RO 7392416,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"587,336.00",RON,Offline,DA,DA,79212000-3,Servicii de auditare (Rev.2)
7338,140773,28.11.2012 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"646,673.20",RON,Offline,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
7339,140752,28.11.2012 01:30,S.C RAJA S.A CONSTANTA,r1890420,Constanta,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"117,887,840.00",RON,Offline,DA,NU,09310000-5,Electricitate (Rev.2)
7340,140783,28.11.2012 01:30,MUNICIPIUL HUSI (PRIMARIA),3602736,Vaslui,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"7,582,542.44",RON,Offline,DA,NU,66110000-4,Servicii bancare (Rev.2)
7341,140758,28.11.2012 01:30,JUDETUL MARAMURES (CONSILIUL JUDETEAN MARAMURES),3627315,Maramures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,000,022.00",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
7342,140749,28.11.2012 01:30,Universitatea din Bucuresti,4505502,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,454,464.80",RON,Offline,DA,NU,79620000-6,"Servicii de asigurare de personal, inclusiv personal angajat temporar (Rev.2)"
7343,140771,28.11.2012 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,516,745.60",RON,Offline,DA,NU,33621100-0,Antitrombotice (Rev.2)
7344,140786,28.11.2012 01:30,UNIVERSITATEA NATIONALA DE EDUCATIE FIZICA SI SPORT,4267192,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"746,130.00",RON,Offline,DA,NU,39715210-2,Echipament de incalzire centrala (Rev.2)
7345,140759,28.11.2012 01:30,ORASUL BRAGADIRU (PRIMARIA ORASULUI BRAGADIRU ILFOV),4992998,Ilfov,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"1,350,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7346,140756,28.11.2012 01:30,ELECTRICA S.A.,RO  13267221,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"4,356,728.00",EUR,Offline,DA,NU,50312000-5,Repararea si intretinerea echipamentului informatic (Rev.2)
7347,140790,28.11.2012 13:53,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"186,531.00",RON,Offline,NU,NU,50712000-9,Servicii de reparare si de intretinere a instalatiilor mecanice de constructii (Rev.2)
7348,140805,28.11.2012 13:58,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,080,000.00",RON,Offline,NU,NU,43121400-1,Echipament de interventie pentru sonde (Rev.2)
7349,140796,28.11.2012 14:00,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"360,450.00",RON,Online,NU,NU,18222000-1,Haine de serviciu (Rev.2)
7350,140809,28.11.2012 14:03,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"491,242.00",RON,Online,NU,NU,18813300-4,Incaltaminte de oras (Rev.2)
7351,140818,28.11.2012 14:05,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"450,000.00",RON,Online,NU,NU,34134200-7,Camioane basculante (Rev.2)
7352,140793,28.11.2012 14:18,Regia Autonoma de Distributie a Energiei Termice Bucuresti,RO 361218,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,053,704.00",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
7353,140819,28.11.2012 15:28,INSPECTIA MUNCII,12335018,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"556,600.00",RON,Online,NU,NU,30233000-1,Dispozitive de stocare si citire (Rev.2)
7354,140829,28.11.2012 15:49,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"70,750.00",RON,Online,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
7355,140838,28.11.2012 15:57,Spitalul Municipal Campulung Muscel,4756466,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,400.00",RON,Offline,NU,NU,33141000-0,Consumabile medicale nechimice de unica folosinta si consumabile hematologice (Rev.2)
7356,140791,29.11.2012 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,252,707.41",RON,Offline,DA,NU,42163000-9,Generatoare de aburi (Rev.2)
7357,140798,29.11.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"6,109,630.00",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
7358,140801,29.11.2012 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,448,846.40",RON,Offline,DA,NU,15100000-9,"Produse de origine animala, carne si produse din carne (Rev.2)"
7359,140821,29.11.2012 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"5,944,103.10",RON,Offline,DA,NU,24310000-0,Produse chimice anorganice de baza (Rev.2)
7360,140815,29.11.2012 01:30,MINISTERUL APARARII - UNITATEA MILITARA 02574,4193125,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,005,849.00",RON,Online,DA,NU,35811300-5,Uniforme militare (Rev.2)
